X	Y	Z	INT_TOP
-18.2344	4.27891	8.0049	3.27148
-18.2344	4.28896	8.0049	3.17383
-18.2344	4.29901	8.00451	2.90527
-18.2344	4.30909	8.00434	2.46582
-18.2344	4.31916	8.00458	2.97852
-18.2344	4.32921	8.00419	2.83203
-18.2344	4.33929	8.00383	3.44238
-18.2344	4.34939	8.00349	3.36914
-18.2344	4.35949	8.00393	3.32031
-18.2344	4.36956	8.0036	2.66113
-18.2344	4.37961	8.00361	3.125
-18.2344	4.38969	8.0033	2.92969
-18.2344	4.39976	8.0031	2.73438
-18.2343	4.40981	8.00314	2.88086
-18.2343	4.41986	8.00286	3.34473
-18.2343	4.42991	8.00243	2.29492
-18.2343	4.43994	8.00207	2.90527
-18.2343	4.44994	8.00191	3.54004
-18.2343	4.45994	8.0014	2.44141
-18.2343	4.46991	8.00126	2.58789
-18.2344	4.47986	8.0012	2.56348
-18.2344	4.48979	8.00089	2.97852
-18.2343	4.49971	8.00032	1.61133
-18.2343	4.50964	8.00071	1.85547
-18.2343	4.51956	8.00136	2.58789
-18.2344	4.52949	8.00138	2.39258
-18.2344	4.53936	8.00118	2.51465
-18.2344	4.54924	8.0012	2.9541
-18.2344	4.55911	8.00058	2.7832
-18.2344	4.56896	8.00048	3.32031
-18.2344	4.57881	8.00026	2.17285
-18.2344	4.58866	8.00012	2.70996
-18.2344	4.59851	7.99999	2.41699
-18.2344	4.60836	7.99983	2.51465
-18.2344	4.61824	7.99961	2.51465
-18.2344	4.62811	7.9995	3.00293
-18.2344	4.63799	7.99929	2.80762
-18.2344	4.64791	7.99965	2.44141
-18.2344	4.65784	7.99922	2.6123
-18.2344	4.66774	7.99868	2.51465
-18.2344	4.67769	7.99928	2.56348
-18.2344	4.68769	7.99911	3.22266
-18.2344	4.69769	7.9986	2.66113
-18.2344	4.70774	7.9986	2.31934
-18.2344	4.71781	7.99851	3.125
-18.2344	4.72789	7.99877	2.41699
-18.2344	4.73799	7.99834	2.58789
-18.2343	4.74809	7.99871	2.41699
-18.2343	4.75819	7.99871	3.00293
-18.2344	4.76829	7.99854	2.7832
-18.2344	4.77834	7.99893	3.2959
-18.2344	4.78836	7.99846	3.02734
-18.2344	4.79841	7.99838	3.17383
-18.2344	4.80844	7.9982	2.85645
-18.2344	4.81849	7.998	2.09961
-18.2344	4.82856	7.99773	2.85645
-18.2344	4.83864	7.99742	2.19727
-18.2344	4.84871	7.99725	3.00293
-18.2344	4.85879	7.99679	2.41699
-18.2344	4.86889	7.99638	2.66113
-18.2344	4.87899	7.99638	2.80762
-18.2344	4.88904	7.99611	2.56348
-18.2344	4.89906	7.99603	2.85645
-18.2344	4.90909	7.99607	2.36816
-18.2344	4.91911	7.9965	3.17383
-18.2344	4.92914	7.99635	3.125
-18.2344	4.93911	7.99597	2.56348
-18.2344	4.94909	7.99604	2.6123
-18.2344	4.95904	7.99608	2.68555
-18.2344	4.96899	7.99599	2.56348
-18.2344	4.97896	7.99612	3.17383
-18.2344	4.98894	7.99582	2.88086
-18.2344	4.99894	7.99597	3.02734
-18.2344	5.00894	7.99552	2.51465
-18.2344	5.01894	7.99523	2.97852
-18.2344	5.02896	7.99446	2.44141
-18.2344	5.03899	7.9942	2.7832
-18.2344	5.04899	7.99421	2.75879
-18.2344	5.05899	7.99427	3.24707
-18.2344	5.06901	7.99478	3.56445
-18.2344	5.07901	7.99479	3.49121
-18.2344	5.08899	7.99433	2.83203
-18.2344	5.09896	7.99419	2.63672
-18.2344	5.10896	7.99411	2.66113
-18.2344	5.11896	7.99401	2.53906
-18.2344	5.12891	7.99437	2.80762
-18.2344	5.13886	7.99419	3.32031
-18.2344	5.14884	7.99394	2.83203
-18.2344	5.15881	7.99354	3.56445
-18.2344	5.16876	7.99376	3.71094
-18.2344	5.17871	7.99342	3.58887
-18.2344	5.18869	7.9936	3.93066
-18.2344	5.19866	7.99368	3.2959
-18.2344	5.20864	7.9936	3.2959
-18.2344	5.21864	7.99305	4.07715
-18.2344	5.22864	7.99313	3.4668
-18.2344	5.23864	7.99266	3.07617
-18.2344	5.24864	7.99205	2.9541
-18.2344	5.25861	7.99159	2.56348
-18.2344	5.26859	7.99158	3.56445
-18.2344	5.27859	7.99135	2.66113
-18.2344	5.28859	7.9906	2.6123
-18.2344	5.29859	7.99162	3.27148
-18.2344	5.30859	7.99157	2.68555
-18.2344	5.31861	7.99127	2.36816
-18.2344	5.32866	7.99157	2.14844
-18.2344	5.33871	7.99126	2.66113
-18.2344	5.34874	7.99098	3.49121
-18.2344	5.35876	7.99032	2.56348
-18.2344	5.36879	7.99056	3.32031
-18.2344	5.37881	7.99006	2.88086
-18.2344	5.38881	7.98947	3.27148
-18.2344	5.39881	7.98898	3.02734
-18.2344	5.40881	7.98887	2.05078
-18.2344	5.41876	7.98953	2.41699
-18.2344	5.42874	7.98978	2.85645
-18.2344	5.43871	7.98982	3.02734
-18.2344	5.44869	7.98954	3.125
-18.2344	5.45869	7.98926	2.90527
-18.2344	5.46869	7.989	2.46582
-18.2344	5.47866	7.98898	2.88086
-18.2344	5.48864	7.98879	2.92969
-18.2344	5.49866	7.9889	2.9541
-18.2344	5.50869	7.98869	2.92969
-18.2344	5.51874	7.98863	2.36816
-18.2344	5.52881	7.98862	2.31934
-18.2344	5.53884	7.98868	2.58789
-18.2344	5.54886	7.98833	2.66113
-18.2344	5.55889	7.98829	2.70996
-18.2344	5.56891	7.98822	2.68555
-18.2344	5.57894	7.98784	2.63672
-18.2344	5.58896	7.98781	2.29492
-18.2344	5.59899	7.98766	2.14844
-18.2344	5.60899	7.98739	2.9541
-18.2344	5.61901	7.98734	2.73438
-18.2344	5.62904	7.98633	2.39258
-18.2344	5.63906	7.98722	3.54004
-18.2344	5.64909	7.98677	2.36816
-18.2344	5.65914	7.98665	3.24707
-18.2344	5.66919	7.98659	3.88184
-18.2344	5.67916	7.98637	3.39355
-18.2344	5.68914	7.9863	3.19824
-18.2344	5.69911	7.98659	2.75879
-18.2344	5.70909	7.98622	2.41699
-18.2344	5.71906	7.98572	2.02637
-18.2344	5.72904	7.98598	3.02734
-18.2344	5.73901	7.98618	2.09961
-18.2344	5.74896	7.98621	2.85645
-18.2344	5.75891	7.98591	2.66113
-18.2344	5.76886	7.98597	2.49023
-18.2344	5.77881	7.98604	3.22266
-18.2344	5.78876	7.98557	2.73438
-18.2344	5.79874	7.98452	2.66113
-18.2344	5.80871	7.98495	2.27051
-18.2344	5.81869	7.98522	2.44141
-18.2344	5.82869	7.98519	2.24609
-18.2344	5.83871	7.98523	2.53906
-18.2344	5.84874	7.98489	3.00293
-18.2344	5.85876	7.98449	2.41699
-18.2344	5.86879	7.98489	3.17383
-18.2344	5.87884	7.98417	2.24609
-18.2344	5.88889	7.98416	2.34375
-18.2344	5.89891	7.98395	1.85547
-18.2344	5.90891	7.98425	2.02637
-18.2344	5.91891	7.98444	2.90527
-18.2344	5.92891	7.98421	2.58789
-18.2344	5.93889	7.98404	2.90527
-18.2344	5.94886	7.98367	2.12402
-18.2344	5.95884	7.98346	2.19727
-18.2344	5.96881	7.98311	2.41699
-18.2344	5.97874	7.98289	2.0752
-18.2344	5.98869	7.98307	2.27051
-18.2344	5.99866	7.98327	3.125
-18.2344	6.00864	7.98339	3.97949
-18.2344	6.01866	7.98287	2.56348
-18.2344	6.02869	7.98232	2.39258
-18.2344	6.03871	7.98273	2.73438
-18.2344	6.04876	7.98272	2.6123
-18.2344	6.05881	7.98221	3.10059
-18.2344	6.06884	7.98182	2.22168
-18.2344	6.07884	7.98175	2.41699
-18.2344	6.08884	7.98146	2.58789
-18.2344	6.09884	7.98207	2.90527
-18.2344	6.10884	7.98214	2.80762
-18.2344	6.11886	7.98168	3.14941
-18.2344	6.12889	7.98141	3.32031
-18.2344	6.13891	7.98136	3.00293
-18.2344	6.14894	7.98135	2.85645
-18.2344	6.15896	7.98115	3.19824
-18.2344	6.16899	7.98103	3.68652
-18.2344	6.17899	7.98029	2.46582
-18.2344	6.18899	7.9803	2.88086
-18.2344	6.19899	7.97986	2.97852
-18.2344	6.20899	7.98003	2.83203
-18.2344	6.21899	7.98029	2.36816
-18.2344	6.22901	7.9806	2.14844
-18.2344	6.23906	7.9805	2.46582
-18.2344	6.24911	7.97966	2.02637
-18.2344	6.25916	7.9797	1.92871
-18.2344	6.26916	7.97962	2.27051
-18.2344	6.27916	7.97901	2.6123
-18.2344	6.28916	7.97844	2.12402
-18.2344	6.29916	7.97885	3.07617
-18.2344	6.30919	7.97947	2.97852
-18.2344	6.31919	7.97956	3.10059
-18.2344	6.32916	7.97966	3.19824
-18.2344	6.33914	7.97879	2.68555
-18.2344	6.34911	7.97912	3.10059
-18.2344	6.35906	7.97904	3.88184
-18.2344	6.36901	7.97877	2.31934
-18.2344	6.37899	7.97877	3.54004
-18.2344	6.38896	7.97874	2.6123
-18.2344	6.39894	7.97858	3.78418
-18.2344	6.40894	7.97858	2.51465
-18.2344	6.41896	7.97837	3.58887
-18.2344	6.42899	7.97826	3.54004
-18.2344	6.43901	7.97814	2.83203
-18.2344	6.44904	7.97784	3.14941
-18.2344	6.45904	7.97719	2.36816
-18.2344	6.46901	7.97744	2.88086
-18.2344	6.47896	7.97724	2.75879
-18.2344	6.48891	7.97733	3.02734
-18.2344	6.49889	7.97701	2.7832
-18.2344	6.50884	7.97724	2.9541
-18.2344	6.51879	7.97697	3.66211
-18.2344	6.52876	7.97715	3.66211
-18.2344	6.53874	7.97693	4.46777
-18.2344	6.54874	7.97681	3.71094
-18.2344	6.55874	7.97599	2.09961
-18.2344	6.56871	7.97556	2.70996
-18.2344	6.57869	7.97547	2.56348
-18.2344	6.58866	7.97521	2.70996
-18.2344	6.59866	7.97493	2.41699
-18.2344	6.60866	7.97462	2.29492
-18.2344	6.61866	7.97458	1.97754
-18.2344	6.62869	7.97453	2.70996
-18.2344	6.63871	7.97494	2.39258
-18.2344	6.64874	7.97474	3.07617
-18.2344	6.65876	7.97466	2.31934
-18.2344	6.66876	7.97478	2.51465
-18.2344	6.67876	7.97484	2.09961
-18.2344	6.68879	7.97443	2.70996
-18.2344	6.69881	7.97476	3.00293
-18.2344	6.70884	7.9743	2.58789
-18.2344	6.71889	7.97469	3.05176
-18.2344	6.72894	7.9745	3.51563
-18.2344	6.73896	7.97447	2.80762
-18.2344	6.74901	7.97454	3.41797
-18.2344	6.75904	7.97426	3.00293
-18.2344	6.76904	7.97356	2.53906
-18.2344	6.77906	7.97324	2.36816
-18.2344	6.78906	7.97285	2.17285
-18.2344	6.79906	7.97246	2.22168
-18.2344	6.80906	7.97293	3.125
-18.2344	6.81906	7.97258	3.32031
-18.2344	6.82906	7.97251	2.90527
-18.2344	6.83906	7.9725	3.41797
-18.2344	6.84909	7.97203	2.17285
-18.2344	6.85911	7.97225	2.53906
-18.2344	6.86911	7.97172	2.31934
-18.2344	6.87911	7.97178	2.14844
-18.2344	6.88911	7.97204	2.46582
-18.2344	6.89909	7.97222	2.97852
-18.2344	6.90906	7.97178	2.97852
-18.2344	6.91906	7.971	2.29492
-18.2344	6.92906	7.97108	3.41797
-18.2343	6.93906	7.97069	2.80762
-18.2343	6.94909	7.97086	3.05176
-18.2344	6.95911	7.97055	2.85645
-18.2344	6.96911	7.97035	2.70996
-18.2344	6.97911	7.9709	3.02734
-18.2344	6.98916	7.97086	2.70996
-18.2344	6.99919	7.97116	2.9541
-18.2344	7.00919	7.97088	3.85742
-18.2344	7.01919	7.97057	3.4668
-18.2344	7.02916	7.9707	3.07617
-18.2344	7.03916	7.97046	3.32031
-18.2344	7.04914	7.97025	3.02734
-18.2344	7.05911	7.97029	3.75977
-18.2344	7.06911	7.97018	3.54004
-18.2344	7.07909	7.97038	3.80859
-18.2344	7.08906	7.96995	2.9541
-18.2344	7.09904	7.97006	3.34473
-18.2344	7.10901	7.96987	2.70996
-18.2344	7.11899	7.96971	3.19824
-18.2344	7.12896	7.969	2.63672
-18.2344	7.13894	7.96871	3.61328
-18.2344	7.14891	7.96863	3.14941
-18.2344	7.15891	7.96902	2.66113
-18.2344	7.16886	7.96777	2.66113
-18.2344	7.17881	7.96719	3.32031
-18.2344	7.18879	7.9674	2.73438
-18.2344	7.19876	7.96767	3.27148
-18.2344	7.20874	7.96768	3.24707
-18.2344	7.21874	7.96743	3.41797
-18.2344	7.22879	7.96702	2.90527
-18.2344	7.23884	7.96788	4.07715
-18.2344	7.24889	7.96781	3.17383
-18.2344	7.25891	7.96729	2.92969
-18.2344	7.26891	7.96755	3.66211
-18.2344	7.27891	7.96698	3.51563
-18.2344	7.28889	7.96706	2.7832
-18.2344	7.29884	7.96683	2.56348
-18.2344	7.30884	7.96705	3.68652
-18.2344	7.31886	7.96683	2.6123
-18.2344	7.32889	7.96649	3.17383
-18.2344	7.33889	7.96596	3.00293
-18.2344	7.34889	7.96628	4.05273
-18.2344	7.35891	7.966	2.9541
-18.2343	7.36891	7.96598	3.00293
-18.2343	7.37891	7.96565	2.6123
-18.2342	7.38894	7.96585	3.07617
-18.2342	7.39896	7.96557	3.39355
-18.2342	7.40899	7.96556	2.97852
-18.2342	7.41901	7.96565	2.58789
-18.2342	7.42901	7.96551	3.2959
-18.1838	-0.561791	8.06492	2.80762
-18.1838	-0.551941	8.06554	3.75977
-18.1838	-0.542012	8.06479	3.51563
-18.1838	-0.532065	8.0641	2.73438
-18.1838	-0.522191	8.06449	2.56348
-18.1838	-0.512341	8.06341	2.51465
-18.1838	-0.502465	8.06378	2.02637
-18.1838	-0.492591	8.06466	3.80859
-18.1838	-0.482741	8.06468	2.9541
-18.1838	-0.472891	8.0633	2.73438
-18.1838	-0.463015	8.06286	2.14844
-18.1838	-0.453115	8.06176	1.31836
-18.1838	-0.443162	8.06333	2.88086
-18.1838	-0.433162	8.06323	2.7832
-18.1838	-0.423136	8.06323	2.70996
-18.1838	-0.413034	8.06373	3.07617
-18.1838	-0.40291	8.06357	3.22266
-18.1838	-0.392784	8.06324	3.22266
-18.1838	-0.38266	8.06308	3.51563
-18.1838	-0.37256	8.06153	2.17285
-18.1838	-0.362512	8.06178	2.05078
-18.1838	-0.352486	8.06264	2.36816
-18.1838	-0.342462	8.0621	2.73438
-18.1838	-0.332436	8.06243	3.02734
-18.1838	-0.322386	8.06196	2.68555
-18.1838	-0.312362	8.06177	3.36914
-18.1838	-0.30231	8.06184	3.61328
-18.1837	-0.292236	8.06115	2.49023
-18.1837	-0.282186	8.06035	3.73535
-18.1837	-0.272162	8.06055	2.6123
-18.1837	-0.262162	8.06147	3.125
-18.1837	-0.252162	8.0615	3.07617
-18.1837	-0.242162	8.0608	2.88086
-18.1837	-0.232162	8.06064	2.85645
-18.1837	-0.222136	8.06075	4.24805
-18.1837	-0.212086	8.06115	3.58887
-18.1837	-0.202036	8.06092	4.10156
-18.1837	-0.19196	8.05985	2.56348
-18.1837	-0.181886	8.0602	2.85645
-18.1837	-0.171862	8.06013	2.9541
-18.1837	-0.161836	8.05996	3.07617
-18.1837	-0.151812	8.06033	3.19824
-18.1837	-0.141839	8.06026	3.41797
-18.1837	-0.131889	8.05954	2.46582
-18.1837	-0.121939	8.05979	3.22266
-18.1837	-0.112015	8.05993	3.36914
-18.1836	-0.102115	8.05944	3.41797
-18.1836	-0.0922148	8.05872	1.92871
-18.1836	-0.0823148	8.05919	2.66113
-18.1836	-0.0723886	8.05949	2.31934
-18.1836	-0.0624386	8.05947	2.70996
-18.1836	-0.0524886	8.05931	2.17285
-18.1836	-0.0424863	8.05888	3.02734
-18.1836	-0.0324624	8.05859	3.14941
-18.1836	-0.0224624	8.0581	3.22266
-18.1836	-0.0124624	8.05793	3.36914
-18.1836	-0.00243625	8.05771	2.7832
-18.1836	0.00756137	8.05736	2.97852
-18.1836	0.0175637	8.05716	2.7832
-18.1836	0.0276137	8.05695	2.7832
-18.1836	0.0376376	8.05735	2.7832
-18.1836	0.0476637	8.05759	3.00293
-18.1836	0.0577137	8.05728	3.14941
-18.1836	0.0677376	8.05712	3.34473
-18.1836	0.0777899	8.05614	2.70996
-18.1836	0.0878376	8.0565	2.0752
-18.1836	0.0978637	8.05653	2.12402
-18.1836	0.107888	8.05531	2.17285
-18.1836	0.117914	8.05567	3.05176
-18.1836	0.127938	8.05567	2.39258
-18.1836	0.137911	8.05508	1.95313
-18.1836	0.147888	8.05548	1.92871
-18.1836	0.157835	8.05559	2.22168
-18.1836	0.167788	8.05484	2.51465
-18.1836	0.177735	8.05485	3.24707
-18.1836	0.187635	8.05501	2.83203
-18.1836	0.197614	8.05508	3.00293
-18.1836	0.207585	8.05496	3.22266
-18.1836	0.217538	8.0546	2.46582
-18.1836	0.227564	8.05468	3.34473
-18.1836	0.237588	8.05421	3.44238
-18.1836	0.247588	8.05438	3.44238
-18.1836	0.257588	8.05493	4.29688
-18.1836	0.267588	8.05434	2.75879
-18.1836	0.277588	8.05445	4.37012
-18.1836	0.287614	8.05428	3.05176
-18.1836	0.297638	8.05415	3.97949
-18.1836	0.307664	8.05375	2.85645
-18.1835	0.317661	8.05338	3.41797
-18.1835	0.327611	8.05352	3.80859
-18.1835	0.337588	8.05303	2.6123
-18.1835	0.347614	8.05317	2.83203
-18.1835	0.357638	8.05307	3.10059
-18.1835	0.367638	8.05237	2.90527
-18.1836	0.377664	8.05273	3.19824
-18.1836	0.38774	8.05295	1.97754
-18.1836	0.39784	8.05191	2.83203
-18.1835	0.40794	8.05252	3.27148
-18.1835	0.41804	8.05213	2.6123
-18.1835	0.428166	8.05194	2.66113
-18.1836	0.438316	8.05179	2.73438
-18.1836	0.448466	8.05178	2.51465
-18.1835	0.45859	8.05154	3.22266
-18.1835	0.468716	8.05144	2.66113
-18.1835	0.478814	8.05156	3.05176
-18.1835	0.48889	8.05164	2.97852
-18.1835	0.499016	8.05116	1.66016
-18.1835	0.509088	8.05058	2.09961
-18.1835	0.519114	8.051	2.14844
-18.1835	0.529138	8.05105	2.17285
-18.1834	0.539111	8.05101	2.12402
-18.1834	0.549061	8.05105	2.85645
-18.1834	0.559011	8.05072	3.02734
-18.1834	0.568935	8.0507	2.56348
-18.1834	0.578861	8.05015	2.53906
-18.1835	0.588785	8.05009	2.88086
-18.1835	0.598711	8.05039	2.9541
-18.1835	0.608609	8.04963	2.85645
-18.1835	0.618485	8.04975	3.10059
-18.1835	0.628359	8.04924	3.71094
-18.1835	0.638235	8.04899	2.75879
-18.1835	0.648083	8.04933	2.75879
-18.1835	0.657935	8.04892	2.44141
-18.1835	0.667783	8.04882	3.07617
-18.1835	0.677635	8.04886	3.10059
-18.1835	0.687483	8.04905	3.00293
-18.1835	0.697335	8.04893	3.39355
-18.1835	0.707209	8.04893	3.66211
-18.1835	0.717059	8.0487	2.85645
-18.1835	0.726909	8.04889	3.07617
-18.1835	0.736785	8.04881	2.70996
-18.1835	0.746659	8.04905	3.36914
-18.1835	0.756561	8.04845	3.32031
-18.1835	0.766511	8.04755	3.61328
-18.1835	0.776514	8.04719	2.97852
-18.1835	0.786538	8.04849	3.78418
-18.1835	0.79659	8.04886	5.00488
-18.1835	0.80669	8.04689	2.02637
-18.1835	0.816816	8.04823	2.34375
-18.1835	0.826914	8.04818	3.125
-18.1835	0.837016	8.04723	3.07617
-18.1835	0.847114	8.04748	2.22168
-18.1835	0.85719	8.04751	1.97754
-18.1835	0.867264	8.04788	3.61328
-18.1835	0.87734	8.04801	3.51563
-18.1835	0.88744	8.04682	1.92871
-18.1835	0.89754	8.04707	3.07617
-18.1835	0.90764	8.04733	3.00293
-18.1835	0.91774	8.04702	2.97852
-18.1835	0.927814	8.04672	3.07617
-18.1835	0.937864	8.0461	3.14941
-18.1835	0.94794	8.04608	2.7832
-18.1836	0.958014	8.04584	2.80762
-18.1835	0.96809	8.04584	2.53906
-18.1835	0.978164	8.04578	2.46582
-18.1835	0.988214	8.04598	2.85645
-18.1835	0.99829	8.04583	2.83203
-18.1835	1.00836	8.04539	2.56348
-18.1835	1.01841	8.04516	2.6123
-18.1835	1.02846	8.0458	3.17383
-18.1835	1.03851	8.04519	2.88086
-18.1835	1.04856	8.04591	4.88281
-18.1835	1.05859	8.04568	4.37012
-18.1835	1.06864	8.04514	3.10059
-18.1835	1.07871	8.04463	2.9541
-18.1835	1.08876	8.04458	3.125
-18.1835	1.09884	8.04473	3.27148
-18.1835	1.10891	8.04411	2.92969
-18.1835	1.11894	8.04455	3.88184
-18.1835	1.12891	8.04357	3.83301
-18.1835	1.13889	8.04435	3.27148
-18.1835	1.14886	8.04458	3.54004
-18.1835	1.15879	8.04431	3.27148
-18.1835	1.16874	8.04253	3.125
-18.1835	1.17869	8.04376	3.19824
-18.1835	1.18859	8.04412	4.02832
-18.1835	1.19849	8.04317	3.41797
-18.1836	1.20839	8.04333	2.88086
-18.1836	1.21829	8.04321	2.68555
-18.1836	1.22819	8.04208	3.83301
-18.1836	1.23814	8.04222	2.66113
-18.1836	1.24809	8.04202	2.6123
-18.1836	1.25804	8.04193	1.95313
-18.1835	1.26801	8.04121	1.97754
-18.1835	1.27799	8.04098	2.24609
-18.1835	1.28799	8.04126	2.9541
-18.1835	1.29796	8.041	2.7832
-18.1835	1.30791	8.04124	3.02734
-18.1835	1.31789	8.04076	2.92969
-18.1835	1.32784	8.04082	3.58887
-18.1835	1.33776	8.04089	3.97949
-18.1835	1.34769	8.04141	3.10059
-18.1835	1.35761	8.04196	2.73438
-18.1835	1.36754	8.04128	2.39258
-18.1835	1.37741	8.04148	2.14844
-18.1835	1.38729	8.04122	3.49121
-18.1836	1.39719	8.04126	3.83301
-18.1836	1.40709	8.04152	2.68555
-18.1835	1.41701	8.04141	3.02734
-18.1835	1.42696	8.04112	3.56445
-18.1836	1.43691	8.0411	4.22363
-18.1836	1.44689	8.04105	3.75977
-18.1836	1.45686	8.04074	3.78418
-18.1836	1.46684	8.04063	3.36914
-18.1836	1.47684	8.04022	4.29688
-18.1836	1.48684	8.04022	3.27148
-18.1836	1.49686	8.03992	3.49121
-18.1836	1.50691	8.03963	3.07617
-18.1836	1.51699	8.03948	3.44238
-18.1836	1.52704	8.03929	2.58789
-18.1836	1.53709	8.03918	2.97852
-18.1836	1.54716	8.03902	3.22266
-18.1836	1.55721	8.03893	2.75879
-18.1836	1.56726	8.03918	3.54004
-18.1836	1.57731	8.03894	3.14941
-18.1836	1.58734	8.0385	3.07617
-18.1836	1.59739	8.03844	2.97852
-18.1836	1.60746	8.03843	2.63672
-18.1836	1.61751	8.03787	2.39258
-18.1836	1.62756	8.03775	2.46582
-18.1836	1.63761	8.03699	1.75781
-18.1836	1.64769	8.037	1.9043
-18.1836	1.65779	8.03724	2.68555
-18.1836	1.66789	8.03695	1.80664
-18.1836	1.67802	8.03707	1.95313
-18.1836	1.68814	8.03663	2.09961
-18.1836	1.69827	8.03701	2.83203
-18.1836	1.70842	8.0365	2.66113
-18.1835	1.71857	8.03639	2.7832
-18.1835	1.72869	8.03578	2.88086
-18.1836	1.73884	8.03626	2.31934
-18.1836	1.74899	8.03639	2.97852
-18.1836	1.75914	8.03678	3.07617
-18.1835	1.76926	8.0364	3.83301
-18.1835	1.77931	8.03635	4.05273
-18.1835	1.78931	8.03585	2.80762
-18.1836	1.79926	8.03526	3.22266
-18.1836	1.80913	8.03556	2.41699
-18.1835	1.81901	8.03561	2.05078
-18.1835	1.82894	8.03575	2.7832
-18.1835	1.83881	8.03593	3.34473
-18.1835	1.84866	8.03533	2.44141
-18.1835	1.85851	8.03576	2.17285
-18.1835	1.86836	8.03528	2.97852
-18.1835	1.87821	8.03509	3.10059
-18.1835	1.88806	8.03478	2.66113
-18.1835	1.89791	8.03493	2.75879
-18.1835	1.90776	8.03491	3.22266
-18.1835	1.91761	8.03421	1.85547
-18.1835	1.92746	8.0338	2.53906
-18.1835	1.93736	8.03282	3.34473
-18.1835	1.94726	8.03354	2.63672
-18.1835	1.95714	8.03318	2.56348
-18.1835	1.96701	8.0334	2.0752
-18.1836	1.97691	8.03362	2.39258
-18.1836	1.98689	8.03299	2.19727
-18.1836	1.99686	8.03293	3.54004
-18.1836	2.00681	8.03317	3.22266
-18.1836	2.01679	8.03307	3.125
-18.1836	2.02679	8.03256	2.41699
-18.1836	2.03679	8.03228	2.0752
-18.1836	2.04681	8.03173	2.24609
-18.1836	2.05686	8.03153	2.24609
-18.1836	2.06694	8.03223	2.97852
-18.1836	2.07707	8.03185	2.17285
-18.1836	2.08722	8.03196	2.56348
-18.1836	2.09737	8.03127	1.75781
-18.1835	2.10752	8.03129	2.97852
-18.1835	2.11767	8.03121	3.17383
-18.1836	2.12779	8.03127	2.29492
-18.1835	2.13792	8.0311	2.51465
-18.1835	2.14801	8.03062	2.24609
-18.1835	2.15806	8.03041	2.34375
-18.1835	2.16811	8.03068	2.70996
-18.1835	2.17811	8.03016	2.51465
-18.1835	2.18806	8.03031	2.31934
-18.1835	2.19801	8.02997	2.80762
-18.1835	2.20796	8.02985	2.00195
-18.1835	2.21791	8.0309	1.87988
-18.1835	2.22786	8.03038	1.97754
-18.1835	2.23781	8.03047	1.7334
-18.1836	2.24776	8.02906	2.34375
-18.1835	2.25771	8.02921	3.10059
-18.1835	2.26764	8.02929	2.56348
-18.1835	2.27759	8.02926	2.92969
-18.1835	2.28759	8.02945	2.51465
-18.1836	2.29761	8.029	2.44141
-18.1836	2.30766	8.02921	3.17383
-18.1835	2.31774	8.02887	2.90527
-18.1835	2.32781	8.02859	2.51465
-18.1835	2.33786	8.02814	2.53906
-18.1836	2.34794	8.02824	2.34375
-18.1835	2.35807	8.02828	2.70996
-18.1835	2.36819	8.028	2.17285
-18.1836	2.37829	8.02786	2.31934
-18.1836	2.38839	8.02785	2.46582
-18.1836	2.39852	8.02777	2.24609
-18.1835	2.40864	8.02747	2.27051
-18.1835	2.41874	8.02801	2.46582
-18.1835	2.42881	8.02731	2.36816
-18.1835	2.43886	8.02698	2.63672
-18.1835	2.44891	8.02721	2.56348
-18.1835	2.45894	8.0269	3.24707
-18.1835	2.46894	8.02668	2.51465
-18.1835	2.47894	8.0261	2.24609
-18.1835	2.48894	8.0264	2.14844
-18.1835	2.49894	8.02647	2.41699
-18.1835	2.50889	8.02674	3.2959
-18.1835	2.51881	8.02653	2.80762
-18.1835	2.52876	8.02618	2.73438
-18.1835	2.53871	8.02578	2.00195
-18.1835	2.54866	8.02581	2.31934
-18.1836	2.55859	8.02557	3.125
-18.1836	2.56846	8.02576	2.39258
-18.1835	2.57836	8.02578	2.90527
-18.1835	2.58826	8.02551	2.70996
-18.1836	2.59814	8.02519	2.14844
-18.1836	2.60804	8.02482	3.17383
-18.1836	2.61796	8.02503	2.7832
-18.1836	2.62789	8.0252	1.68457
-18.1835	2.63776	8.02539	2.58789
-18.1835	2.64766	8.0252	2.56348
-18.1835	2.65759	8.02507	2.19727
-18.1835	2.66749	8.02499	2.22168
-18.1835	2.67739	8.02496	2.29492
-18.1835	2.68729	8.02475	2.85645
-18.1835	2.69721	8.02444	2.53906
-18.1835	2.70714	8.02404	2.41699
-18.1835	2.71706	8.02395	2.63672
-18.1835	2.72704	8.02426	2.09961
-18.1835	2.73701	8.02433	2.24609
-18.1835	2.74699	8.0244	2.68555
-18.1835	2.75696	8.02413	2.83203
-18.1835	2.76694	8.0244	2.90527
-18.1835	2.77696	8.02421	2.70996
-18.1835	2.78701	8.02413	3.44238
-18.1835	2.79706	8.02389	4.24805
-18.1835	2.80714	8.0237	3.19824
-18.1835	2.81721	8.02355	2.66113
-18.1835	2.82732	8.02327	2.70996
-18.1835	2.83744	8.02334	2.92969
-18.1835	2.84757	8.02312	2.75879
-18.1835	2.85766	8.02281	2.63672
-18.1835	2.86774	8.02271	4.56543
-18.1835	2.87784	8.02277	4.49219
-18.1835	2.88791	8.02241	2.92969
-18.1835	2.89799	8.02187	2.46582
